,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.06684841960668564,0.1805601567029953,0.006504415534436703,-0.08020856231451035,0.04172571375966072,0.15923736989498138,-0.07181140780448914,0.007377224508672953,-0.0868149846792221,0.04004731401801109,0.020668596029281616,-0.03617117553949356,0.06488079577684402,-0.028151005506515503,0.06845233589410782,-0.006375892087817192,0.01279117725789547,0.0036157763097435236,-0.044634588062763214,0.0705057829618454,0.02892332710325718,-0.02680392563343048,0.10095389187335968,0.0681501254439354,-0.010869412682950497,0.014799767173826694,-0.07592999190092087,-0.06566476076841354,0.15981467068195343,-0.08243589848279953,0.1898748278617859,0.02914063259959221,-0.024778500199317932,0.038515910506248474,-0.03000815212726593,0.14034098386764526,0.0004287261108402163,0.17648878693580627,-0.014707286842167377,0.10087798535823822,0.055657222867012024,0.00623008469119668,-0.06316401064395905,0.03325696289539337,-0.11953390389680862,-0.02138984203338623,0.15481960773468018,0.04811989516019821,-0.09794639050960541,-0.0056952014565467834,-0.042727552354335785,0.07597066462039948,-0.11989939212799072,-0.025915490463376045,-0.0033681360073387623,0.05505402386188507,0.029064202681183815,0.15177889168262482,0.02964525669813156,-0.11698882281780243,-0.19231060147285461,0.04152582958340645,0.12602925300598145,-0.1809542328119278,0.08926834166049957,-0.04092516377568245,0.08797330409288406,0.018361853435635567,-0.08359604328870773,0.1664368361234665,0.026690881699323654,0.11537916213274002,-0.04810347408056259,0.14331403374671936,0.12324228882789612,-0.10040254890918732,-0.09788338840007782,0.1613323986530304,0.027886152267456055,-0.03278776630759239,-0.1085277572274208,0.0841486006975174,0.05189372971653938,0.01261649839580059,-0.03146675229072571,-0.01235828548669815,0.05715629458427429,0.05466286092996597,0.03298838064074516,-0.043579623103141785,0.04797716438770294,-0.06571387499570847,0.05924035608768463,-0.06220058351755142,0.10672637075185776,-0.12867702543735504,0.0196724534034729,0.17193779349327087,-0.10079975426197052,-0.003588432213291526,-0.14852111041545868,0.03594355285167694,-0.055613063275814056,0.16600564122200012,-0.08361777663230896,0.12594923377037048,-0.06900963932275772,0.014530393294990063,0.16920652985572815,-0.08651801943778992,-0.06567995250225067,0.13847488164901733,-0.10055185109376907,0.09851215034723282,0.04977582395076752,-0.022475847974419594,-0.025904957205057144,-0.20234671235084534,0.05733132362365723,0.14609664678573608,0.07120168209075928,-0.008869756013154984,-0.01796896569430828,0.056942377239465714,-0.11295551061630249,0.015135970897972584,-0.055053260177373886,0.06608162820339203
1,-0.034122008830308914,0.1103237122297287,-0.05506444349884987,-0.030215028673410416,0.06937476992607117,0.10975097864866257,-0.07625654339790344,-0.04096453636884689,-0.07423995435237885,0.0371202677488327,0.042081769555807114,0.0007162397960200906,0.08224662393331528,0.003624583128839731,0.059890180826187134,-0.012938638217747211,0.04639505222439766,0.04626419022679329,-0.015670565888285637,0.14003191888332367,0.04642368108034134,-0.04315990209579468,0.14048345386981964,0.08917120099067688,0.004525071009993553,0.02086232416331768,-0.04143594577908516,-0.146913543343544,0.09428249299526215,-0.013082168065011501,0.15208379924297333,0.027300367131829262,0.04926313832402229,0.01959623396396637,0.011319512501358986,0.15409508347511292,0.006597322411835194,0.2145651876926422,-0.07099037617444992,0.016192913055419922,0.014245574362576008,0.030173983424901962,-0.08173974603414536,0.10889459401369095,-0.18312950432300568,0.03859671950340271,0.1805669367313385,0.033118836581707,-0.07783964276313782,0.003050980856642127,-0.01768823154270649,0.04651971906423569,-0.09940554201602936,-0.0312382522970438,0.06805054843425751,0.0469936765730381,0.012481076642870903,0.12156862020492554,0.06454543769359589,-0.11588544398546219,-0.1819549947977066,-0.03753478452563286,0.13471435010433197,-0.16381850838661194,0.13898062705993652,-0.12788186967372894,0.05823291465640068,0.0433015339076519,-0.05749347433447838,0.17571821808815002,0.06145979091525078,0.10063447803258896,-0.05142124369740486,0.0358290933072567,0.06815118342638016,-0.06628669053316116,-0.11364269256591797,0.19140857458114624,0.0057637570425868034,-0.01837795414030552,-0.12961071729660034,0.08343829214572906,-0.013854133896529675,-0.0158799160271883,-0.03827163577079773,-0.030767375603318214,0.050246380269527435,0.04316720366477966,0.028865361586213112,-0.04438583925366402,0.02390098012983799,-0.060545872896909714,0.032998550683259964,-0.10873664915561676,0.07998012751340866,-0.13925360143184662,0.01906147226691246,0.16908197104930878,-0.05371813103556633,-0.05886104702949524,-0.11330972611904144,0.06600718200206757,-0.0029094512574374676,0.10149616003036499,-0.10758205503225327,0.08331473171710968,-0.07244278490543365,0.005472706630825996,0.1925501674413681,-0.0667918249964714,-0.07754150778055191,0.12866495549678802,-0.10134129226207733,0.05733728036284447,0.049170006066560745,-0.00221703527495265,-0.030403895303606987,-0.27153655886650085,0.023795906454324722,0.15763889253139496,0.06198814883828163,0.02334202639758587,-0.029181556776165962,0.10036474466323853,-0.07435722649097443,0.01477508433163166,0.013071516528725624,0.07255352288484573
2,0.0049278526566922665,0.08985915780067444,-0.019855640828609467,-0.08587214350700378,0.006017988082021475,0.14743351936340332,-0.12297961115837097,0.06007808819413185,-0.06163725629448891,-0.11535247415304184,-0.05835719406604767,-0.051151614636182785,0.0008814383181743324,-0.07062140107154846,0.0416872501373291,-0.05626581609249115,-0.05518044903874397,-0.09428234398365021,-0.07109320163726807,0.12135394662618637,0.004609211347997189,0.0219279732555151,0.1609623283147812,0.0037171398289501667,-0.044992975890636444,0.027015885338187218,-0.01293314527720213,-0.13386312127113342,-0.0017188596539199352,-0.16217167675495148,0.12072862684726715,-0.012835150584578514,-0.013234846293926239,0.08487522602081299,-0.04368378594517708,0.11017858982086182,0.02832847088575363,0.23726209998130798,-0.09627697616815567,0.06822340190410614,0.050779059529304504,0.0045598638243973255,-0.10969992727041245,0.04758321866393089,-0.11570639163255692,0.06087358668446541,0.13535566627979279,0.00989979226142168,-0.09690716862678528,0.14918339252471924,-0.05268383398652077,0.03996799513697624,-0.05954612419009209,0.061691973358392715,0.05224999040365219,-0.046695247292518616,0.09660881012678146,0.06235060468316078,0.07814689725637436,-0.20633892714977264,-0.10590621829032898,0.06709901243448257,0.09499818831682205,-0.10783057659864426,0.029344268143177032,-0.1174166351556778,0.12408560514450073,0.06841737776994705,0.045866481959819794,0.17428652942180634,0.01669868268072605,0.05194319784641266,0.004087815992534161,0.1439501941204071,0.10316646844148636,-0.11352689564228058,-0.1468278467655182,0.09138160943984985,0.020391158759593964,0.04587606340646744,-0.07916751503944397,0.09272626787424088,0.004030652344226837,-0.048647865653038025,0.0033750194124877453,-0.0011200647568330169,0.040788475424051285,0.08533518761396408,0.033150844275951385,-0.019117847084999084,0.10117224603891373,-0.09017249941825867,0.03193650022149086,-0.10616014152765274,0.0370839387178421,-0.07803408056497574,0.0745835155248642,0.12946374714374542,-0.07158831506967545,-0.04791268706321716,-0.12811212241649628,0.0362430065870285,-0.03450889140367508,0.1433490812778473,-0.11999780684709549,0.027191737666726112,-0.13634201884269714,0.04373427480459213,0.049889225512742996,-0.060013145208358765,0.03753399848937988,0.19867315888404846,-0.10725359618663788,0.055467572063207626,0.01243097148835659,-0.02079891599714756,-0.04763218015432358,-0.26659420132637024,0.06413760781288147,0.06845240294933319,0.06884784996509552,0.0998402014374733,0.07866791635751724,0.059831250458955765,-0.014326055534183979,-0.10373219847679138,0.027289753779768944,0.034364860504865646
3,-0.03278462961316109,0.1330801546573639,0.06888782978057861,-0.024486197158694267,0.014788522385060787,0.16933533549308777,-0.04190092161297798,0.08859352767467499,-0.00720651401206851,-0.04542705789208412,-0.027316801249980927,-0.04996625706553459,0.0025722377467900515,-0.08173462748527527,0.1195133849978447,-0.07200180739164352,-0.03779983147978783,-0.008735393173992634,-0.08349520713090897,0.05242754891514778,0.049584656953811646,-0.03548454865813255,0.14778687059879303,0.02677125297486782,0.022082196548581123,-0.08503876626491547,-0.12330882251262665,-0.12367274612188339,0.07518699765205383,-0.11353506147861481,0.1839519888162613,0.05958152562379837,0.014247081242501736,0.0923001766204834,-0.0021271472796797752,0.09004245698451996,0.04423992335796356,0.20333345234394073,-0.07012246549129486,0.024770278483629227,0.08016379922628403,-0.023041166365146637,-0.11106797307729721,-0.03893216699361801,-0.1333708018064499,-0.032868947833776474,0.0978730320930481,-0.030802279710769653,-0.1070939153432846,0.08360923081636429,-0.0728762075304985,0.06889399141073227,-0.038015034049749374,0.014792652800679207,0.007649910636246204,0.022021519020199776,0.08045144379138947,0.03977126255631447,-0.016188256442546844,-0.17302456498146057,-0.1695423573255539,0.03942260146141052,0.05355236306786537,-0.20501947402954102,0.07093138247728348,0.00867045484483242,0.10360578447580338,0.005582634825259447,-0.1030372902750969,0.202610582113266,0.011298468336462975,0.07759004086256027,-0.07890356332063675,0.13037721812725067,0.08773279190063477,-0.09781623631715775,-0.0937822237610817,0.03869311884045601,0.025565871968865395,0.010843760333955288,-0.18470726907253265,0.08143005520105362,0.011596256867051125,-0.013237925246357918,0.05420253425836563,0.010646536014974117,0.015638001263141632,0.05974246561527252,0.03675663843750954,0.002493534004315734,0.10637860745191574,-0.09336148947477341,0.025597579777240753,-0.07874930649995804,0.0664811059832573,-0.10215335339307785,0.007329150103032589,0.14914864301681519,-0.09393943101167679,0.017207184806466103,-0.10123103111982346,-0.0202766302973032,-0.06331898272037506,0.1385762244462967,-0.06548979878425598,0.09697301685810089,-0.03226823732256889,-0.0004726576735265553,0.12004011124372482,-0.0914180800318718,-0.07517001777887344,0.15704743564128876,-0.10222719609737396,0.0030789461452513933,0.11105267703533173,-0.02634119987487793,-0.0004182267584837973,-0.22498977184295654,0.1412314772605896,0.17139913141727448,0.10041046887636185,0.05166271701455116,0.014913477934896946,0.09847737103700638,0.02465706691145897,-0.0530867800116539,0.11361588537693024,0.048474326729774475
4,0.0349828377366066,0.014799617230892181,-0.025729836896061897,-0.02891494333744049,0.0073513309471309185,0.20651163160800934,-0.01757192797958851,0.06009535491466522,-0.012494408525526524,-0.0921725332736969,-0.0527019277215004,0.014217951335012913,0.049893081188201904,-0.12364732474088669,0.10264008492231369,-0.10574688762426376,-0.05497242882847786,0.019844157621264458,-0.08157599717378616,0.08840158581733704,0.019690243527293205,0.07155791670084,0.12872524559497833,0.1610814481973648,-0.08672413229942322,-0.10522312670946121,-0.05917825549840927,-0.24135732650756836,-0.09617196768522263,-0.03137786313891411,0.11593526601791382,-0.024933338165283203,0.006198203191161156,0.10966959595680237,0.0296652652323246,0.10498964041471481,0.06677404046058655,0.06644006818532944,-0.1857953816652298,0.07373953610658646,0.07959160953760147,-0.02558182366192341,-0.0910082533955574,0.10703553259372711,-0.19777840375900269,-0.015824658796191216,0.1404564380645752,0.007616405375301838,-0.04991329088807106,0.19138367474079132,0.04403652995824814,-0.13557785749435425,-0.00501356553286314,0.04041217640042305,0.08396071940660477,0.034650642424821854,0.04374629631638527,0.06498227268457413,0.11948935687541962,-0.14008577167987823,-0.1382516622543335,0.07382789254188538,0.028417343273758888,-0.20900236070156097,0.06383133679628372,-0.21308104693889618,0.1197335422039032,-0.06396889686584473,-0.08542830497026443,0.12064918875694275,-0.0019102563383057714,0.021694721654057503,-0.017198408022522926,0.03493354842066765,0.021174533292651176,-0.03524415194988251,-0.13760147988796234,0.07307541370391846,0.035422760993242264,0.05603356286883354,-0.04293350875377655,0.04194565489888191,-0.04202594980597496,-0.037005066871643066,0.007190522272139788,0.06102218106389046,0.05229422077536583,-0.06253984570503235,-0.0678258016705513,0.045839086174964905,0.05867999419569969,-0.1275547295808792,-0.0013416321016848087,-0.16393248736858368,-0.03633888438344002,0.0020064704585820436,-0.012070403434336185,0.09809840470552444,-0.05259181559085846,0.030330441892147064,-0.03520745411515236,0.05973630025982857,0.0016387152718380094,0.07834619283676147,-0.08785540610551834,-0.04379638284444809,-0.13737234473228455,-0.02053036168217659,-0.09462874382734299,0.059145789593458176,-0.005409922916442156,0.10106335580348969,-0.023400435224175453,-0.08610992133617401,-0.08333974331617355,0.05427571386098862,0.03450464829802513,-0.23093771934509277,-0.012239542789757252,0.1310572475194931,0.12253741174936295,-0.007778646424412727,0.01953705959022045,0.09982794523239136,-0.014540491625666618,-0.07293250411748886,-0.009807235561311245,0.031125465407967567
5,-0.04433710128068924,0.05650489777326584,-0.05372763052582741,-0.05972553789615631,0.06727955490350723,0.15989243984222412,-0.02073150873184204,0.0013236437225714326,-0.023395687341690063,0.016904538497328758,0.021388228982686996,0.04077824950218201,0.08445967733860016,-0.1188231036067009,0.015723245218396187,-0.032353587448596954,-0.12204931676387787,0.03938871622085571,-0.12117492407560349,0.11332535743713379,0.07777268439531326,-0.10410359501838684,0.12046249955892563,0.047237496823072433,-0.012524356134235859,0.014029302634298801,-0.07810130715370178,-0.20699022710323334,0.016115959733724594,-0.06573036313056946,0.1749824583530426,0.011451026424765587,-0.0224264208227396,0.0481010265648365,-0.008770267479121685,0.1028444916009903,-0.07757602632045746,0.15891310572624207,-0.07015299052000046,0.030020466074347496,0.10343115776777267,-0.05520119518041611,-0.09927661716938019,0.17816926538944244,-0.1873873472213745,-0.07212051749229431,0.13443788886070251,0.04319969564676285,-0.08391916751861572,0.036219388246536255,-0.05042189359664917,-0.06652522832155228,-0.13183319568634033,-0.03405020758509636,0.04186473414301872,0.03045794740319252,-0.03270035237073898,0.1470014899969101,0.023416582494974136,-0.12903042137622833,-0.14389564096927643,-0.02296569012105465,0.1739616096019745,-0.08355928212404251,0.12511751055717468,-0.1272537261247635,0.02939453162252903,0.05904262885451317,-0.03449886292219162,0.144612655043602,0.046694155782461166,0.13153381645679474,-0.012782923877239227,0.04463566467165947,0.029344772920012474,-0.07875742018222809,-0.1594420075416565,0.1247611865401268,0.0031687601003795862,0.03872886672616005,-0.13484670221805573,0.0368143729865551,0.0026237634010612965,0.004073329735547304,-0.13452334702014923,0.009229866787791252,0.13397417962551117,0.06528586149215698,0.042807746678590775,-0.06693532317876816,0.03925975039601326,-0.10528147965669632,0.0032117199152708054,-0.13076870143413544,-0.010353590361773968,-0.11131245642900467,-0.02835836634039879,0.11244112253189087,-0.07313862442970276,-0.018363913521170616,-0.09419023245573044,-0.0072977119125425816,-0.023308537900447845,0.08857350796461105,-0.0290606040507555,0.0593235120177269,-0.1178109347820282,0.1076255515217781,0.09726962447166443,-0.05316711217164993,-0.059875309467315674,0.1490030586719513,-0.11652372032403946,0.03624529018998146,0.05838236212730408,0.012935194186866283,-0.053462184965610504,-0.18775984644889832,0.07279369980096817,0.16530242562294006,0.09063714742660522,0.016503365710377693,-0.03688057139515877,0.10520989447832108,-0.0777420699596405,-0.03286072984337807,-0.035576414316892624,0.09062238037586212
6,-0.027349533513188362,0.052477363497018814,0.008338093757629395,-0.04201690852642059,-0.009646049700677395,0.1737338900566101,-0.04096696153283119,0.051735930144786835,0.0025111797731369734,-0.08316490799188614,-0.021886078640818596,-0.004039386287331581,0.0353936068713665,-0.07418449223041534,0.034876804798841476,-0.10044904798269272,-0.10061848163604736,-0.04914475977420807,-0.11139912158250809,0.12077748775482178,-0.006956045515835285,-0.06377994269132614,0.14637142419815063,0.08145961165428162,-0.05759873241186142,-0.042941614985466,-0.0767916664481163,-0.11729196459054947,-0.009153993800282478,-0.15397413074970245,0.17525754868984222,-0.010101067833602428,-0.008001577109098434,0.09660593420267105,-0.03931178152561188,0.1204894483089447,0.00900066178292036,0.19941888749599457,-0.12975986301898956,0.04523449391126633,0.09540224820375443,-0.04237138479948044,-0.11049595475196838,0.02566853165626526,-0.152886763215065,-0.09224911779165268,0.0972699299454689,0.03776741772890091,-0.05498030409216881,0.17744947969913483,-0.10279025137424469,-0.02300923317670822,-0.04716423153877258,0.04910518229007721,0.07287133485078812,0.009746636264026165,0.020203830674290657,0.11125225573778152,0.01817507855594158,-0.17544245719909668,-0.18076388537883759,0.08555914461612701,0.1318778395652771,-0.16894720494747162,0.03719811514019966,-0.012017924338579178,0.11677975207567215,-0.006486681755632162,-0.09103765338659286,0.16210809350013733,-0.0091157928109169,0.06077355518937111,-0.01638423092663288,0.20687831938266754,0.10851790755987167,-0.11213945597410202,-0.08401687443256378,0.03281274810433388,0.051339831203222275,0.01814286783337593,-0.12223944067955017,0.02374379336833954,-0.0019662773702293634,-0.06065927818417549,-0.01806582883000374,0.021180929616093636,0.04456393048167229,0.07324215769767761,0.05460883677005768,-0.009786362759768963,0.13655591011047363,-0.12200716137886047,0.09440073370933533,-0.12695959210395813,0.053510233759880066,-0.09246733784675598,-0.00011756927415262908,0.12495602667331696,-0.06406807154417038,0.0003104793431703001,-0.09541794657707214,-0.0017207012278959155,-0.05210452154278755,0.09051716327667236,-0.04219701513648033,0.10348688811063766,-0.08436373621225357,0.009169002063572407,0.05838595703244209,-0.04910722002387047,-0.03933746740221977,0.19756847620010376,-0.03987419605255127,0.032784219831228256,0.03360426053404808,-0.0010785125195980072,0.05388930067420006,-0.1779661774635315,0.12505197525024414,0.1624804139137268,0.08987041562795639,-0.00443930272012949,0.019146455451846123,0.07253669202327728,-0.07905203849077225,-0.03852534666657448,0.03097378835082054,0.07820550352334976
7,-0.08024334907531738,0.1540440022945404,0.02441890351474285,-0.036848485469818115,-0.01430438831448555,0.08908133953809738,-0.0699196383357048,-0.05505608767271042,0.0035343016497790813,-0.059655770659446716,0.021269408985972404,-0.008579879999160767,-0.011623506434261799,-0.012237313203513622,0.07570292055606842,-0.06260370463132858,-0.08317714184522629,-0.04101717844605446,-0.014731230214238167,0.07348164170980453,-0.0326242595911026,0.03891965001821518,0.11419714242219925,-0.0369543619453907,-0.03463764861226082,0.04558264836668968,-0.03534884750843048,-0.08223052322864532,0.07917021214962006,-0.06501073390245438,0.13462120294570923,0.060356516391038895,0.1066424772143364,0.03790672495961189,0.039158619940280914,0.14674177765846252,0.10400422662496567,0.2291514277458191,-0.043863389641046524,0.06174110993742943,0.090657077729702,-0.02245776355266571,-0.06698707491159439,0.010229026898741722,-0.1861506998538971,0.0665200725197792,0.15787039697170258,-0.0339607335627079,-0.09379349648952484,0.03203917294740677,-0.1275632232427597,0.1031828373670578,-0.03591109439730644,0.06659717857837677,0.0732095018029213,0.041471563279628754,0.049209751188755035,0.034426793456077576,-0.07002003490924835,-0.08187047392129898,-0.2125202864408493,-0.017497913911938667,0.13235178589820862,-0.14407600462436676,0.12833596765995026,-0.012774205766618252,0.11288082599639893,-0.019507024437189102,-0.06022248417139053,0.19272471964359283,0.033290911465883255,0.011044892482459545,-0.03844989836215973,0.15010900795459747,0.1840580850839615,-0.0733090490102768,-0.13656115531921387,0.0619610920548439,-0.02274133823812008,-0.05730145797133446,-0.10509514063596725,0.11329913139343262,0.0066801561042666435,0.017881138250231743,0.00023039065126795322,0.016730505973100662,0.024662839248776436,0.04268192872405052,-0.026964573189616203,0.01900644600391388,0.1154586523771286,-0.09998128563165665,0.044528987258672714,-0.10669086128473282,0.05929480493068695,-0.13401168584823608,0.012913086451590061,0.16477341949939728,0.012825461104512215,-0.014733212999999523,-0.15399940311908722,0.01938766986131668,-0.009983918629586697,0.07233260571956635,-0.06558732688426971,0.11304828524589539,-0.012391611933708191,0.043709397315979004,0.12281590700149536,-0.06955192983150482,-0.06402239948511124,0.09339478611946106,-0.10863565653562546,0.010381175205111504,0.0396086685359478,-0.041895344853401184,0.03640008717775345,-0.2561948597431183,0.1310148686170578,0.12245975434780121,0.16167707741260529,0.012860891409218311,0.02878151461482048,0.07488434761762619,0.009336259216070175,-0.007853829301893711,0.119855135679245,0.11392759531736374
8,-0.02218225598335266,0.0854526162147522,-0.022767867892980576,-0.07945993542671204,0.05062074214220047,0.21389256417751312,-0.054874684661626816,0.008127715438604355,0.022836070507764816,-0.0849597156047821,-0.00832713395357132,0.025632457807660103,0.003130985889583826,-0.13529379665851593,0.015619651414453983,-0.023141926154494286,-0.14691439270973206,-0.015928437933325768,-0.1589663177728653,0.06006157770752907,0.053859174251556396,0.006684608291834593,0.10652182996273041,0.03846682980656624,-0.028205690905451775,0.012262645177543163,-0.049902211874723434,-0.15900540351867676,-0.019438141956925392,-0.11145784705877304,0.18331964313983917,-0.010618881322443485,-0.0501340851187706,0.09171544760465622,0.003987697418779135,0.12021872401237488,-0.01754312589764595,0.1402052491903305,-0.06214388087391853,0.07269418239593506,0.10627028346061707,-0.020319093018770218,-0.06324421614408493,0.12831424176692963,-0.12702681124210358,-0.07557588070631027,0.1360662430524826,0.03350307047367096,-0.10074848681688309,0.12396744638681412,-0.05875036120414734,-0.0694856196641922,-0.11017926782369614,0.02101076953113079,0.06925860047340393,0.02001524716615677,-0.028921300545334816,0.16374096274375916,-0.0021325701382011175,-0.16623613238334656,-0.1663973182439804,0.026576893404126167,0.19582343101501465,-0.13131211698055267,0.07943522185087204,-0.0978391095995903,0.06109898164868355,0.05328720062971115,-0.0387660451233387,0.19862189888954163,0.04631567746400833,0.11015702784061432,0.010259557515382767,0.10851573944091797,0.05981135368347168,-0.10722993314266205,-0.1523214727640152,0.06876690685749054,-0.011765671893954277,0.015810197219252586,-0.0553550124168396,0.10293754935264587,0.025758203119039536,-0.02646002359688282,-0.11832121759653091,0.009499866515398026,0.09691427648067474,0.06498600542545319,0.02231483906507492,0.004379865247756243,0.10143806785345078,-0.1485084891319275,-0.017560238018631935,-0.11639809608459473,0.04733112081885338,-0.03681666776537895,-0.0102307740598917,0.09295429289340973,-0.09426157921552658,0.016453010961413383,-0.1256563365459442,-0.018710026517510414,-0.062004752457141876,0.07963432371616364,-0.06586655974388123,0.06557692587375641,-0.14453579485416412,0.03955311328172684,0.011588869616389275,-0.04601392149925232,0.013834475539624691,0.17367510497570038,-0.08810560405254364,0.06615643948316574,0.06487207859754562,-0.0031922694761306047,-0.03422952815890312,-0.17173747718334198,0.08528642356395721,0.12300866842269897,0.1467486321926117,0.040681518614292145,0.06500072777271271,0.07531668990850449,-0.047812964767217636,-0.0621606819331646,0.012940065935254097,0.054068535566329956
9,-0.07100395858287811,0.07867413759231567,0.013542327098548412,0.007699762005358934,0.04787822812795639,0.09422513097524643,-0.03059600293636322,0.018364666029810905,-0.038287509232759476,0.05296908691525459,0.026441005989909172,-0.03413354232907295,0.09245043247938156,-0.08842840045690536,0.07217106223106384,0.006209803279489279,-0.014525876380503178,0.0460483580827713,-0.059841785579919815,0.11368632316589355,0.11262351274490356,-0.18136225640773773,0.12356069684028625,0.03979632258415222,0.056347668170928955,0.0009533569100312889,-0.1396332085132599,-0.20900486409664154,0.060298241674900055,-0.06234607473015785,0.21616533398628235,0.060073886066675186,0.029914243146777153,0.03707333654165268,0.02696475200355053,0.09882350265979767,-0.024320200085639954,0.22309865057468414,-0.031130705028772354,-0.07759978622198105,0.06637762486934662,-0.05039941519498825,-0.05931757390499115,0.09307432174682617,-0.11573220789432526,-0.04759232699871063,0.13860300183296204,0.015692876651883125,-0.09922058135271072,-0.06436602771282196,-0.06668699532747269,-0.032413505017757416,-0.048570744693279266,-0.057901542633771896,0.036234501749277115,0.031016558408737183,-0.004844994284212589,0.04189634695649147,0.04205687344074249,-0.17077291011810303,-0.13782387971878052,-0.05419686809182167,0.059936586767435074,-0.12081307172775269,0.1493518054485321,-0.016171447932720184,0.018726561218500137,0.05081598460674286,-0.048073407262563705,0.07240881770849228,0.009896489791572094,0.10181934386491776,-0.07931309193372726,-0.010446692816913128,0.046463195234537125,-0.08658109605312347,-0.11123372614383698,0.16159404814243317,0.0385856069624424,0.07293013483285904,-0.2009345442056656,0.012304547242820263,-0.016055136919021606,-0.010563734918832779,-0.051875561475753784,-0.012424412183463573,0.08151888102293015,0.08608236163854599,0.056966833770275116,-0.08820758759975433,0.02165352739393711,-0.03730185329914093,0.031264714896678925,-0.10131873935461044,-0.011965026147663593,-0.10653196275234222,-0.0043731750920414925,0.16095145046710968,-0.1043117418885231,-0.0377914234995842,-0.08187887072563171,-0.018267933279275894,-0.02800309844315052,0.0846669152379036,-0.005801590159535408,0.07559608668088913,-0.03036308102309704,0.08080043643712997,0.2223958969116211,-0.07921835035085678,-0.15974640846252441,0.1240219995379448,-0.15627548098564148,-0.0036787015851587057,0.12783579528331757,-0.006831913720816374,-0.09358756244182587,-0.21563830971717834,0.04609977826476097,0.15983566641807556,0.04491902142763138,0.059388305991888046,-0.05992993339896202,0.12468607723712921,-0.044349271804094315,-0.015068119391798973,0.03107129968702793,0.07242103666067123
